Delivery,Item,Ship-to party,Material,Delivery quantity,Sales Unit,Material Avail. Date,Total Weight,Unit of Weight,Route,Goods Issue Date,Picking Date,Act. Gds Mvmnt Date,Delivery Type,Box,Carton ,Pallet,Percent Box,Percent Carton,Percent Pallet,FILTER
80250654,140,P2010,E1200-VV,96,EA,7/18/2017,129.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250654,150,P2010,V-CMA-6,20,EA,7/18/2017,1,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250654,160,P2010,SM2-2W10,10,EA,7/18/2017,36.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80250654,230,P2010,DAP-1330,30,EA,7/18/2017,15.9,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250655,90,P2010,SM2-2W10,10,EA,7/18/2017,36.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80250656,100,P2010,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250656,130,P2010,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250657,190,P2010,E1200-VV,32,EA,7/18/2017,43.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250657,220,P2010,DAP-1330,30,EA,7/18/2017,15.9,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250657,230,P2010,V-CAM1,20,EA,7/18/2017,38,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250681,50,P2000,V-DW21R-345,84,EA,7/18/2017,10.92,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250681,110,P2000,98880-003,12,EA,7/18/2017,36.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250681,140,P2000,SM2-2W10,30,EA,7/18/2017,109.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80250681,160,P2000,V-CAM1,20,EA,7/18/2017,38,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250681,170,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250681,210,P2000,V-CMA-6,20,EA,7/18/2017,1,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250681,220,P2000,E1200-VV,64,EA,7/18/2017,86.4,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250682,30,P2000,V-DW21R-345,56,EA,7/18/2017,7.28,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80250682,80,P2000,98880-003,2,EA,7/18/2017,6.12,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250682,100,P2000,SM2-2W10,21,EA,7/18/2017,76.65,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,20.00%,0.200,0.20,FALSE
80250682,130,P2000,V-CAM1,5,EA,7/18/2017,9.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250682,170,P2000,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250683,30,P2000,V-DW21R-345,84,EA,7/18/2017,10.92,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250683,120,P2000,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250683,140,P2000,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250684,60,P2000,V-DW21R-345,168,EA,7/18/2017,21.84,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250684,110,P2000,98880-003,10,EA,7/18/2017,30.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250684,120,P2000,GD00Z-5,5,EA,7/18/2017,9.85,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,20,#REF!,100.00%,1.000,1.00,TRUE
80250684,150,P2000,SM2-2W10,24,EA,7/18/2017,87.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,80.00%,0.800,0.80,FALSE
80250684,180,P2000,V-CAM1,40,EA,7/18/2017,76,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250684,220,P2000,E1200-VV,64,EA,7/18/2017,86.4,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250685,60,P2000,V-DW21R-345,84,EA,7/18/2017,10.92,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250685,140,P2000,98880-003,18,EA,7/18/2017,55.08,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250685,200,P2000,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250685,210,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250685,260,P2000,E1200-VV,32,EA,7/18/2017,43.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250685,270,P2000,V-CMA-6,20,EA,7/18/2017,1,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250686,50,P2000,V-DW21R-345,140,EA,7/18/2017,18.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80250686,120,P2000,GD00Z-5,10,EA,7/18/2017,19.7,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,20,#REF!,100.00%,1.000,1.00,TRUE
80250686,160,P2000,SM2-2W10,42,EA,7/18/2017,153.3,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80250686,190,P2000,V-CAM1,25,EA,7/18/2017,47.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250686,220,P2000,E1200-VV,48,EA,7/18/2017,64.8,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250687,40,P2000,V-DW21R-345,112,EA,7/18/2017,14.56,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80250687,110,P2000,98880-003,10,EA,7/18/2017,30.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250687,140,P2000,SM2-2W10,15,EA,7/18/2017,54.75,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80250687,160,P2000,V-CAM1,15,EA,7/18/2017,28.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250687,170,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250687,210,P2000,E1200-VV,64,EA,7/18/2017,86.4,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250688,20,P2000,V-DW21R-345,28,EA,7/18/2017,3.64,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80250688,90,P2000,SM2-2W10,3,EA,7/18/2017,10.95,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80250688,110,P2000,V-CAM1,5,EA,7/18/2017,9.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250688,120,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250688,150,P2000,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250689,50,P2000,V-DW21R-345,112,EA,7/18/2017,14.56,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80250689,110,P2000,98880-003,16,EA,7/18/2017,48.96,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250689,150,P2000,SM2-2W10,24,EA,7/18/2017,87.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,80.00%,0.800,0.80,FALSE
80250689,170,P2000,V-CAM1,20,EA,7/18/2017,38,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250689,180,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250689,210,P2000,E1200-VV,64,EA,7/18/2017,86.4,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250690,80,P2000,V-DW21R-345,112,EA,7/18/2017,14.56,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80250690,130,P2000,98880-003,24,EA,7/18/2017,73.44,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250690,150,P2000,SM2-2W10,30,EA,7/18/2017,109.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80250690,190,P2000,V-CAM1,45,EA,7/18/2017,85.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250690,230,P2000,E1200-VV,96,EA,7/18/2017,129.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250691,40,P2000,V-DW21R-345,56,EA,7/18/2017,7.28,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80250691,110,P2000,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250691,120,P2000,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250692,50,P2000,V-DW21R-345,140,EA,7/18/2017,18.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80250692,110,P2000,98880-003,10,EA,7/18/2017,30.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250692,150,P2000,SM2-2W10,30,EA,7/18/2017,109.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80250692,170,P2000,V-CAM1,20,EA,7/18/2017,38,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250692,180,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250692,220,P2000,E1200-VV,48,EA,7/18/2017,64.8,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250693,60,P2000,V-DW21R-345,112,EA,7/18/2017,14.56,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80250693,140,P2000,SM2-2W10,30,EA,7/18/2017,109.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80250693,160,P2000,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250693,200,P2000,E1200-VV,32,EA,7/18/2017,43.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250694,50,P2000,V-DW21R-345,112,EA,7/18/2017,14.56,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80250694,120,P2000,98880-003,38,EA,7/18/2017,116.28,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250694,160,P2000,SM2-2W10,57,EA,7/18/2017,208.05,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80250694,190,P2000,V-CAM1,15,EA,7/18/2017,28.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250694,200,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250694,240,P2000,E1200-VV,64,EA,7/18/2017,86.4,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250695,70,P2000,V-DW21R-345,84,EA,7/18/2017,10.92,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250695,180,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250695,210,P2000,E1200-VV,48,EA,7/18/2017,64.8,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250695,220,P2000,V-CMA-6,20,EA,7/18/2017,1,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250696,70,P2000,V-DW21R-345,140,EA,7/18/2017,18.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80250696,130,P2000,98880-003,4,EA,7/18/2017,12.24,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250696,160,P2000,SM2-2W10,27,EA,7/18/2017,98.55,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80250696,180,P2000,V-CAM1,20,EA,7/18/2017,38,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250696,230,P2000,E1200-VV,80,EA,7/18/2017,108,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250697,100,P2000,SM2-2W10,12,EA,7/18/2017,43.8,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80250697,120,P2000,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250697,150,P2000,E1200-VV,32,EA,7/18/2017,43.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250698,40,P2000,V-DW21R-345,168,EA,7/18/2017,21.84,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250698,110,P2000,98880-003,30,EA,7/18/2017,91.8,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250698,150,P2000,SM2-2W10,48,EA,7/18/2017,175.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80250698,170,P2000,V-CAM1,25,EA,7/18/2017,47.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250698,190,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250698,240,P2000,E1200-VV,64,EA,7/18/2017,86.4,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250699,30,P2000,V-DW21R-345,84,EA,7/18/2017,10.92,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250699,100,P2000,SM2-2W10,18,EA,7/18/2017,65.7,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80250699,120,P2000,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250699,140,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250699,170,P2000,E1200-VV,32,EA,7/18/2017,43.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250700,40,P2000,V-DW21R-345,84,EA,7/18/2017,10.92,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250700,110,P2000,98880-003,4,EA,7/18/2017,12.24,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250700,150,P2000,SM2-2W10,18,EA,7/18/2017,65.7,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80250700,180,P2000,V-CAM1,5,EA,7/18/2017,9.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250700,220,P2000,E1200-VV,32,EA,7/18/2017,43.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250701,70,P2000,V-DW21R-345,140,EA,7/18/2017,18.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80250701,150,P2000,98880-003,110,EA,7/18/2017,336.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250701,180,P2000,SM2-2W10,108,EA,7/18/2017,394.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80250701,210,P2000,V-CAM1,50,EA,7/18/2017,95,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250701,220,P2000,DAP-1330,144,EA,7/18/2017,76.32,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250701,260,P2000,E1200-VV,80,EA,7/18/2017,108,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250701,280,P2000,V-CMA-6,40,EA,7/18/2017,2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250702,80,P2000,98880-003,4,EA,7/18/2017,12.24,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250702,130,P2000,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250702,150,P2000,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250704,70,P2000,V-DW21R-345,56,EA,7/18/2017,7.28,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80250704,130,P2000,98880-003,20,EA,7/18/2017,61.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250704,170,P2000,V-CAM1,40,EA,7/18/2017,76,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250704,180,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250704,220,P2000,E1200-VV,64,EA,7/18/2017,86.4,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250704,230,P2000,V-CMA-6,20,EA,7/18/2017,1,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250705,60,P2000,V-DW21R-345,28,EA,7/18/2017,3.64,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80250705,110,P2000,V-CAM1,10,EA,7/18/2017,19,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250705,150,P2000,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250706,30,P2000,V-DW21R-345,28,EA,7/18/2017,3.64,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80250706,50,P2000,SM2-2W10,6,EA,7/18/2017,21.9,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,20.00%,0.200,0.20,FALSE
80250706,70,P2000,V-CAM1,5,EA,7/18/2017,9.5,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250706,110,P2000,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250707,50,P2000,V-DW21R-345,56,EA,7/18/2017,7.28,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80250707,120,P2000,SM2-2W10,6,EA,7/18/2017,21.9,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,20.00%,0.200,0.20,FALSE
80250707,150,P2000,V-CAM1,40,EA,7/18/2017,76,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250707,160,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250707,210,P2000,E1200-VV,16,EA,7/18/2017,21.6,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250708,90,P2000,98880-003,2,EA,7/18/2017,6.12,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250708,150,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250709,100,P2000,E1200-VV,32,EA,7/18/2017,43.2,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250710,60,P2000,V-DW21R-345,84,EA,7/18/2017,10.92,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250710,100,P2000,98880-003,8,EA,7/18/2017,24.48,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80250710,140,P2000,SM2-2W10,6,EA,7/18/2017,21.9,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,150,20.00%,0.200,0.20,FALSE
80250710,160,P2000,V-CAM1,20,EA,7/18/2017,38,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80250710,170,P2000,DAP-1330,24,EA,7/18/2017,12.72,LB,LTL,7/18/2017,7/18/2017,7/18/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
